nom,date,annee,mois,temp_moy_c,source,lat,lon,altitude,tas_chelsa_C,pr_chelsa_mm,alt_mnt,delta_alt,mois_sin,mois_cos
VIVES,2002-03-15,2002,3,12.003225806451614,METEOFRANCE,42.53,2.762,261,11.85,55.0,186,75,1.0,6.123233995736766e-17
VIVES,2002-04-15,2002,4,13.783333333333331,METEOFRANCE,42.53,2.762,261,13.85,303.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2002-05-15,2002,5,15.209677419354838,METEOFRANCE,42.53,2.762,261,15.65,176.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2002-06-15,2002,6,20.57,METEOFRANCE,42.53,2.762,261,20.95,55.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2002-07-15,2002,7,21.896774193548385,METEOFRANCE,42.53,2.762,261,22.15,31.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2002-08-15,2002,8,21.0258064516129,METEOFRANCE,42.53,2.762,261,21.05,96.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2002-09-15,2002,9,18.55333333333333,METEOFRANCE,42.53,2.762,261,18.65,39.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2002-10-15,2002,10,15.912903225806453,METEOFRANCE,42.53,2.762,261,15.65,81.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2002-11-15,2002,11,12.376666666666669,METEOFRANCE,42.53,2.762,261,11.95,41.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2002-12-15,2002,12,9.687096774193549,METEOFRANCE,42.53,2.762,261,8.35,33.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2003-01-15,2003,1,7.051612903225807,METEOFRANCE,42.53,2.762,261,5.55,40.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2003-02-15,2003,2,5.932142857142857,METEOFRANCE,42.53,2.762,261,6.05,195.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2003-03-15,2003,3,11.383870967741936,METEOFRANCE,42.53,2.762,261,11.05,65.0,186,75,1.0,6.123233995736766e-17
VIVES,2003-04-15,2003,4,13.29,METEOFRANCE,42.53,2.762,261,13.65,40.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2003-05-15,2003,5,17.14516129032258,METEOFRANCE,42.53,2.762,261,17.65,68.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2003-06-15,2003,6,23.94333333333333,METEOFRANCE,42.53,2.762,261,24.65,16.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2003-07-15,2003,7,24.958064516129035,METEOFRANCE,42.53,2.762,261,25.05,23.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2003-08-15,2003,8,27.287096774193547,METEOFRANCE,42.53,2.762,261,27.05,76.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2003-09-15,2003,9,19.716666666666665,METEOFRANCE,42.53,2.762,261,19.75,46.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2003-10-15,2003,10,14.158064516129032,METEOFRANCE,42.53,2.762,261,14.45,230.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2003-11-15,2003,11,12.016666666666667,METEOFRANCE,42.53,2.762,261,11.55,71.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2003-12-15,2003,12,8.583870967741936,METEOFRANCE,42.53,2.762,261,7.65,168.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2004-01-15,2004,1,8.209677419354838,METEOFRANCE,42.53,2.762,261,7.25,49.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2004-02-15,2004,2,7.334482758620689,METEOFRANCE,42.53,2.762,261,7.05,88.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2004-03-15,2004,3,9.206451612903225,METEOFRANCE,42.53,2.762,261,9.35,75.0,186,75,1.0,6.123233995736766e-17
VIVES,2004-04-15,2004,4,12.393333333333334,METEOFRANCE,42.53,2.762,261,12.65,199.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2004-05-15,2004,5,15.619354838709675,METEOFRANCE,42.53,2.762,261,16.05,112.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2004-06-15,2004,6,21.790000000000003,METEOFRANCE,42.53,2.762,261,21.85,31.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2004-07-15,2004,7,22.89032258064516,METEOFRANCE,42.53,2.762,261,23.05,8.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2004-08-15,2004,8,22.96923076923077,METEOFRANCE,42.53,2.762,261,24.15,54.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2004-09-15,2004,9,20.256666666666668,METEOFRANCE,42.53,2.762,261,20.65,37.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2004-10-15,2004,10,16.700000000000003,METEOFRANCE,42.53,2.762,261,17.15,73.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2004-11-15,2004,11,10.47,METEOFRANCE,42.53,2.762,261,9.25,19.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2004-12-15,2004,12,8.796774193548387,METEOFRANCE,42.53,2.762,261,7.85,102.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2005-01-15,2005,1,7.47741935483871,METEOFRANCE,42.53,2.762,261,5.55,11.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2005-02-15,2005,2,5.021428571428571,METEOFRANCE,42.53,2.762,261,5.05,140.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2005-03-15,2005,3,8.825806451612904,METEOFRANCE,42.53,2.762,261,8.85,33.0,186,75,1.0,6.123233995736766e-17
VIVES,2005-04-15,2005,4,12.916666666666666,METEOFRANCE,42.53,2.762,261,13.05,30.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2005-05-15,2005,5,17.14516129032258,METEOFRANCE,42.53,2.762,261,17.55,85.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2005-06-15,2005,6,22.636666666666667,METEOFRANCE,42.53,2.762,261,22.65,17.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2005-07-15,2005,7,23.62903225806452,METEOFRANCE,42.53,2.762,261,23.85,22.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2005-08-15,2005,8,22.425806451612903,METEOFRANCE,42.53,2.762,261,22.05,20.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2005-09-15,2005,9,19.473333333333336,METEOFRANCE,42.53,2.762,261,19.35,82.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2005-10-15,2005,10,16.548387096774192,METEOFRANCE,42.53,2.762,261,16.65,204.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2005-11-15,2005,11,10.173333333333334,METEOFRANCE,42.53,2.762,261,9.65,161.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2005-12-15,2005,12,5.735483870967743,METEOFRANCE,42.53,2.762,261,4.15,10.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2006-01-15,2006,1,6.706451612903226,METEOFRANCE,42.53,2.762,261,5.95,204.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2006-02-15,2006,2,7.067857142857143,METEOFRANCE,42.53,2.762,261,6.35,15.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2006-03-15,2006,3,10.53225806451613,METEOFRANCE,42.53,2.762,261,10.65,62.0,186,75,1.0,6.123233995736766e-17
VIVES,2006-04-15,2006,4,14.306666666666668,METEOFRANCE,42.53,2.762,261,14.15,20.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2006-05-15,2006,5,17.299999999999997,METEOFRANCE,42.53,2.762,261,17.75,13.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2006-06-15,2006,6,21.71333333333333,METEOFRANCE,42.53,2.762,261,21.35,4.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2006-07-15,2006,7,26.72903225806452,METEOFRANCE,42.53,2.762,261,26.35,19.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2006-08-15,2006,8,22.083870967741937,METEOFRANCE,42.53,2.762,261,22.65,50.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2006-09-15,2006,9,20.186666666666667,METEOFRANCE,42.53,2.762,261,20.65,100.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2006-10-15,2006,10,18.003225806451614,METEOFRANCE,42.53,2.762,261,17.95,60.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2006-11-15,2006,11,13.666666666666666,METEOFRANCE,42.53,2.762,261,12.65,9.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2006-12-15,2006,12,8.880645161290323,METEOFRANCE,42.53,2.762,261,6.55,27.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2007-01-15,2007,1,9.85483870967742,METEOFRANCE,42.53,2.762,261,7.95,5.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2007-02-15,2007,2,10.282142857142857,METEOFRANCE,42.53,2.762,261,9.15,73.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2007-03-15,2007,3,10.903225806451612,METEOFRANCE,42.53,2.762,261,10.35,41.0,186,75,1.0,6.123233995736766e-17
VIVES,2007-04-15,2007,4,15.32,METEOFRANCE,42.53,2.762,261,14.85,145.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2007-05-15,2007,5,17.23225806451613,METEOFRANCE,42.53,2.762,261,17.55,83.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2007-06-15,2007,6,20.77857142857143,METEOFRANCE,42.53,2.762,261,20.85,33.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2007-07-15,2007,7,22.76451612903226,METEOFRANCE,42.53,2.762,261,22.55,8.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2007-08-15,2007,8,21.41935483870968,METEOFRANCE,42.53,2.762,261,21.75,56.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2007-09-15,2007,9,19.386666666666667,METEOFRANCE,42.53,2.762,261,19.25,25.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2007-10-15,2007,10,15.425806451612903,METEOFRANCE,42.53,2.762,261,14.85,54.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2007-11-15,2007,11,10.226666666666668,METEOFRANCE,42.53,2.762,261,8.85,9.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2007-12-15,2007,12,8.509677419354839,METEOFRANCE,42.53,2.762,261,6.55,60.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2008-01-15,2008,1,9.848387096774196,METEOFRANCE,42.53,2.762,261,8.25,44.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2008-02-15,2008,2,10.075862068965517,METEOFRANCE,42.53,2.762,261,9.15,18.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2008-03-15,2008,3,10.229032258064516,METEOFRANCE,42.53,2.762,261,10.45,35.0,186,75,1.0,6.123233995736766e-17
VIVES,2008-04-15,2008,4,13.08,METEOFRANCE,42.53,2.762,261,13.45,32.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2008-05-15,2008,5,16.46451612903226,METEOFRANCE,42.53,2.762,261,17.05,128.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2008-06-15,2008,6,20.74333333333333,METEOFRANCE,42.53,2.762,261,20.85,42.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2008-07-15,2008,7,23.01290322580645,METEOFRANCE,42.53,2.762,261,23.45,29.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2008-08-15,2008,8,23.041935483870965,METEOFRANCE,42.53,2.762,261,23.15,18.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2008-09-15,2008,9,18.772,METEOFRANCE,42.53,2.762,261,19.25,34.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2008-10-15,2008,10,15.738709677419354,METEOFRANCE,42.53,2.762,261,15.35,24.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2008-11-15,2008,11,10.086666666666668,METEOFRANCE,42.53,2.762,261,9.55,67.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2008-12-15,2008,12,7.519354838709678,METEOFRANCE,42.53,2.762,261,6.25,180.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2009-01-15,2009,1,6.4,METEOFRANCE,42.53,2.762,261,5.55,74.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2009-02-15,2009,2,8.307142857142857,METEOFRANCE,42.53,2.762,261,7.35,42.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2009-03-15,2009,3,11.53225806451613,METEOFRANCE,42.53,2.762,261,10.95,38.0,186,75,1.0,6.123233995736766e-17
VIVES,2009-04-15,2009,4,12.748148148148148,METEOFRANCE,42.53,2.762,261,12.65,116.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2009-05-15,2009,5,18.193548387096776,METEOFRANCE,42.53,2.762,261,18.35,32.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2009-06-15,2009,6,21.904,METEOFRANCE,42.53,2.762,261,22.15,74.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2009-07-15,2009,7,23.4,METEOFRANCE,42.53,2.762,261,23.85,52.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2009-08-15,2009,8,24.59354838709677,METEOFRANCE,42.53,2.762,261,25.15,25.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2009-09-15,2009,9,20.59,METEOFRANCE,42.53,2.762,261,20.85,27.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2009-10-15,2009,10,16.848387096774193,METEOFRANCE,42.53,2.762,261,16.45,42.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2009-11-15,2009,11,12.546666666666663,METEOFRANCE,42.53,2.762,261,11.75,25.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2009-12-15,2009,12,7.916129032258064,METEOFRANCE,42.53,2.762,261,7.15,12.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2010-01-15,2010,1,5.635483870967741,METEOFRANCE,42.53,2.762,261,5.25,48.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2010-02-15,2010,2,6.4750000000000005,METEOFRANCE,42.53,2.762,261,6.55,58.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2010-03-15,2010,3,8.932258064516128,METEOFRANCE,42.53,2.762,261,8.65,93.0,186,75,1.0,6.123233995736766e-17
VIVES,2010-04-15,2010,4,14.373333333333331,METEOFRANCE,42.53,2.762,261,14.35,31.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2010-05-15,2010,5,15.296774193548387,METEOFRANCE,42.53,2.762,261,16.15,135.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2010-06-15,2010,6,20.835,METEOFRANCE,42.53,2.762,261,20.95,40.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2010-07-15,2010,7,24.707142857142856,METEOFRANCE,42.53,2.762,261,25.25,26.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2010-08-15,2010,8,22.970967741935485,METEOFRANCE,42.53,2.762,261,23.15,49.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2010-09-15,2010,9,19.386666666666667,METEOFRANCE,42.53,2.762,261,19.45,66.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2010-10-15,2010,10,14.648387096774194,METEOFRANCE,42.53,2.762,261,14.45,245.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2010-11-15,2010,11,10.203333333333337,METEOFRANCE,42.53,2.762,261,9.55,41.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2010-12-15,2010,12,6.967741935483871,METEOFRANCE,42.53,2.762,261,5.85,17.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2011-01-15,2011,1,6.632258064516129,METEOFRANCE,42.53,2.762,261,6.05,61.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2011-02-15,2011,2,9.37857142857143,METEOFRANCE,42.53,2.762,261,8.65,27.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2011-03-15,2011,3,10.80967741935484,METEOFRANCE,42.53,2.762,261,10.75,237.0,186,75,1.0,6.123233995736766e-17
VIVES,2011-04-15,2011,4,15.746666666666666,METEOFRANCE,42.53,2.762,261,15.45,49.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2011-05-15,2011,5,18.664516129032258,METEOFRANCE,42.53,2.762,261,18.35,22.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2011-06-15,2011,6,19.423333333333336,METEOFRANCE,42.53,2.762,261,20.05,75.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2011-07-15,2011,7,21.470967741935485,METEOFRANCE,42.53,2.762,261,21.85,53.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2011-08-15,2011,8,23.374193548387098,METEOFRANCE,42.53,2.762,261,23.25,25.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2011-09-15,2011,9,21.676666666666662,METEOFRANCE,42.53,2.762,261,21.65,35.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2011-10-15,2011,10,17.4,METEOFRANCE,42.53,2.762,261,16.65,110.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2011-11-15,2011,11,13.316666666666666,METEOFRANCE,42.53,2.762,261,13.05,280.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2011-12-15,2011,12,10.029032258064516,METEOFRANCE,42.53,2.762,261,8.65,17.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2012-01-15,2012,1,8.725806451612904,METEOFRANCE,42.53,2.762,261,7.05,18.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2012-02-15,2012,2,5.544827586206897,METEOFRANCE,42.53,2.762,261,4.35,4.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2012-03-15,2012,3,12.59032258064516,METEOFRANCE,42.53,2.762,261,11.75,58.0,186,75,1.0,6.123233995736766e-17
VIVES,2012-04-15,2012,4,12.146666666666668,METEOFRANCE,42.53,2.762,261,12.65,65.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2012-05-15,2012,5,17.383870967741935,METEOFRANCE,42.53,2.762,261,17.75,41.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2012-06-15,2012,6,21.69333333333333,METEOFRANCE,42.53,2.762,261,21.75,34.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2012-07-15,2012,7,23.02258064516129,METEOFRANCE,42.53,2.762,261,22.65,12.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2012-08-15,2012,8,24.706451612903223,METEOFRANCE,42.53,2.762,261,24.75,36.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2012-09-15,2012,9,19.73333333333333,METEOFRANCE,42.53,2.762,261,19.85,53.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2012-10-15,2012,10,16.33225806451613,METEOFRANCE,42.53,2.762,261,16.45,186.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2012-11-15,2012,11,11.952,METEOFRANCE,42.53,2.762,261,11.05,44.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2012-12-15,2012,12,9.051851851851852,METEOFRANCE,42.53,2.762,261,7.75,8.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2013-01-15,2013,1,8.67741935483871,METEOFRANCE,42.53,2.762,261,6.95,22.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2013-02-15,2013,2,6.271428571428571,METEOFRANCE,42.53,2.762,261,6.25,40.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2013-03-15,2013,3,9.674193548387096,METEOFRANCE,42.53,2.762,261,10.35,222.0,186,75,1.0,6.123233995736766e-17
VIVES,2013-04-15,2013,4,12.17,METEOFRANCE,42.53,2.762,261,12.45,84.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2013-05-15,2013,5,14.261290322580646,METEOFRANCE,42.53,2.762,261,14.85,65.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2013-06-15,2013,6,19.13,METEOFRANCE,42.53,2.762,261,19.45,39.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2013-07-15,2013,7,24.948387096774194,METEOFRANCE,42.53,2.762,261,24.45,48.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2013-08-15,2013,8,23.86774193548387,METEOFRANCE,42.53,2.762,261,23.35,25.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2013-09-15,2013,9,20.15,METEOFRANCE,42.53,2.762,261,20.15,44.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2013-10-15,2013,10,17.541935483870965,METEOFRANCE,42.53,2.762,261,17.65,37.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2013-11-15,2013,11,10.536666666666669,METEOFRANCE,42.53,2.762,261,10.05,174.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2013-12-15,2013,12,8.922580645161291,METEOFRANCE,42.53,2.762,261,7.05,9.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2014-01-15,2014,1,9.235483870967744,METEOFRANCE,42.53,2.762,261,8.55,33.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2014-02-15,2014,2,9.175,METEOFRANCE,42.53,2.762,261,9.05,28.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2014-03-15,2014,3,12.0,METEOFRANCE,42.53,2.762,261,11.35,28.0,186,75,1.0,6.123233995736766e-17
VIVES,2014-04-15,2014,4,15.333333333333334,METEOFRANCE,42.53,2.762,261,15.45,79.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2014-05-15,2014,5,16.238709677419354,METEOFRANCE,42.53,2.762,261,16.65,27.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2014-06-15,2014,6,21.973333333333336,METEOFRANCE,42.53,2.762,261,22.35,35.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2014-07-15,2014,7,22.432258064516127,METEOFRANCE,42.53,2.762,261,22.95,55.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2014-08-15,2014,8,21.68064516129032,METEOFRANCE,42.53,2.762,261,22.45,74.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2014-09-15,2014,9,21.426666666666662,METEOFRANCE,42.53,2.762,261,21.45,125.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2014-10-15,2014,10,18.725806451612904,METEOFRANCE,42.53,2.762,261,18.55,12.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2014-11-15,2014,11,13.366666666666667,METEOFRANCE,42.53,2.762,261,13.05,279.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2015-01-15,2015,1,8.503225806451614,METEOFRANCE,42.53,2.762,261,6.55,28.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2015-02-15,2015,2,6.860714285714286,METEOFRANCE,42.53,2.762,261,6.35,22.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2015-03-15,2015,3,11.519354838709678,METEOFRANCE,42.53,2.762,261,11.25,145.0,186,75,1.0,6.123233995736766e-17
VIVES,2015-04-15,2015,4,14.373333333333331,METEOFRANCE,42.53,2.762,261,14.45,55.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2015-05-15,2015,5,17.796774193548387,METEOFRANCE,42.53,2.762,261,17.95,16.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2015-06-15,2015,6,22.956666666666667,METEOFRANCE,42.53,2.762,261,22.95,141.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2015-07-15,2015,7,25.19032258064516,METEOFRANCE,42.53,2.762,261,25.55,38.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2015-08-15,2015,8,23.0,METEOFRANCE,42.53,2.762,261,23.15,72.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2015-09-15,2015,9,19.03666666666667,METEOFRANCE,42.53,2.762,261,19.35,63.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2015-10-15,2015,10,14.790322580645162,METEOFRANCE,42.53,2.762,261,15.15,45.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2015-11-15,2015,11,13.486666666666668,METEOFRANCE,42.53,2.762,261,12.05,62.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2015-12-15,2015,12,10.874193548387098,METEOFRANCE,42.53,2.762,261,8.95,7.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2016-01-15,2016,1,9.041935483870969,METEOFRANCE,42.53,2.762,261,8.65,18.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2016-02-15,2016,2,9.486206896551725,METEOFRANCE,42.53,2.762,261,8.95,138.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2016-03-15,2016,3,9.848387096774196,METEOFRANCE,42.53,2.762,261,10.15,42.0,186,75,1.0,6.123233995736766e-17
VIVES,2016-04-15,2016,4,12.88,METEOFRANCE,42.53,2.762,261,13.65,67.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2016-05-15,2016,5,15.625806451612902,METEOFRANCE,42.53,2.762,261,16.15,69.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2016-06-15,2016,6,20.50333333333333,METEOFRANCE,42.53,2.762,261,21.15,45.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2016-07-15,2016,7,24.148387096774197,METEOFRANCE,42.53,2.762,261,24.15,26.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2016-08-15,2016,8,23.661290322580644,METEOFRANCE,42.53,2.762,261,23.45,29.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2016-09-15,2016,9,22.38,METEOFRANCE,42.53,2.762,261,23.65,35.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2016-10-15,2016,10,15.916666666666666,METEOFRANCE,42.53,2.762,261,17.85,104.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2016-11-15,2016,11,11.813333333333333,METEOFRANCE,42.53,2.762,261,13.35,83.0,186,75,-0.5000000000000004,0.8660254037844384
VIVES,2016-12-15,2016,12,10.348387096774196,METEOFRANCE,42.53,2.762,261,8.85,51.0,186,75,-2.4492935982947064e-16,1.0
VIVES,2017-01-15,2017,1,6.561290322580645,METEOFRANCE,42.53,2.762,261,5.25,76.0,186,75,0.49999999999999994,0.8660254037844387
VIVES,2017-02-15,2017,2,10.596428571428572,METEOFRANCE,42.53,2.762,261,9.85,77.0,186,75,0.8660254037844386,0.5000000000000001
VIVES,2017-03-15,2017,3,13.170967741935485,METEOFRANCE,42.53,2.762,261,12.55,110.0,186,75,1.0,6.123233995736766e-17
VIVES,2017-04-15,2017,4,14.62,METEOFRANCE,42.53,2.762,261,14.15,34.0,186,75,0.8660254037844387,-0.4999999999999998
VIVES,2017-05-15,2017,5,17.870967741935484,METEOFRANCE,42.53,2.762,261,18.05,40.0,186,75,0.49999999999999994,-0.8660254037844387
VIVES,2017-06-15,2017,6,22.82,METEOFRANCE,42.53,2.762,261,23.15,54.0,186,75,1.2246467991473532e-16,-1.0
VIVES,2017-07-15,2017,7,23.325806451612905,METEOFRANCE,42.53,2.762,261,23.65,16.0,186,75,-0.4999999999999997,-0.8660254037844388
VIVES,2017-08-15,2017,8,23.69032258064516,METEOFRANCE,42.53,2.762,261,23.85,16.0,186,75,-0.8660254037844384,-0.5000000000000004
VIVES,2017-09-15,2017,9,18.19,METEOFRANCE,42.53,2.762,261,18.45,30.0,186,75,-1.0,-1.8369701987210297e-16
VIVES,2017-10-15,2017,10,17.287096774193547,METEOFRANCE,42.53,2.762,261,16.95,45.0,186,75,-0.8660254037844386,0.5000000000000001
VIVES,2017-11-15,2017,11,11.136666666666668,METEOFRANCE,42.53,2.762,261,9.75,20.0,186,75,-0.5000000000000004,0.8660254037844384
